time,latitude,longitude,depth,mag,magType,id,place,locationSource,Year,date,Month,Energy,country,continent,depth_type
2010-11-25T04:54:46.000Z,-25.06,-69.793,3.356897123,1.6,mb,usp000hq2x,"Antofagasta, Chile",guc,2010,11/25/2010,November,148.4131591,Chile,Americas,shallow
2010-11-25T09:27:31.240Z,38.275,73.036,4.630837933,1.6,mwc,usp000hq36,Tajikistan,us,2010,11/25/2010,November,148.4131591,Tajikistan,Asia,intermediate
2010-11-25T16:15:33.910Z,-22.742,171.449,4.062165664,1.6,mwc,usp000hq3m,southeast of the Loyalty Islands,us,2010,11/25/2010,November,148.4131591,southeast of the Loyalty Islands,Ocean,shallow
2010-11-26T01:22:25.400Z,20.162,121.408,3.335769576,1.6,mwc,usp000hq45,"Batan Islands region, Philippines",us,2010,11/26/2010,November,181.2722419,Philippines,Asia,shallow
2010-11-26T12:33:42.270Z,28.063,52.564,2.197224577,1.7,mwc,usp000hq53,southern Iran,us,2010,11/26/2010,November,244.6919323,southern Iran,Asia,shallow
2010-11-26T13:01:52.660Z,10.9,-43.72,2.302585093,1.7,mwc,usp000hq56,northern Mid-Atlantic Ridge,us,2010,11/26/2010,November,221.4064162,northern Mid-Atlantic Ridge,Ocean,shallow
2010-11-26T17:36:11.790Z,-3.369,131.014,2.63905733,1.8,mwb,usp000hq5d,"Ceram Sea, Indonesia",us,2010,11/26/2010,November,330.2995599,Indonesia,Asia,shallow
2010-11-26T21:48:01.970Z,-40.314,-91.728,2.302585093,1.6,mwc,usp000hq5u,West Chile Rise,us,2010,11/26/2010,November,148.4131591,West Chile Rise,Americas,shallow
2010-11-26T22:12:28.560Z,-2.622,129.258,3.346389145,1.6,mwc,usp000hq5x,"Seram, Indonesia",us,2010,11/26/2010,November,164.0219073,Indonesia,Asia,shallow
2010-11-27T02:44:52.690Z,10.293,-43.128,2.302585093,1.7,mwc,usp000hq6a,northern Mid-Atlantic Ridge,us,2010,11/27/2010,November,298.867401,northern Mid-Atlantic Ridge,Ocean,shallow
2010-11-27T18:11:13.520Z,3.862,128.071,4.072439727,1.7,mwb,usp000hq7a,"north of Halmahera, Indonesia",us,2010,11/27/2010,November,298.867401,Indonesia,Asia,shallow
2010-11-27T19:29:38.370Z,55.123,160.378,2.867898902,1.6,mwc,usp000hq7h,"Kamchatka Peninsula, Russia",us,2010,11/27/2010,November,164.0219073,Russia,Europe,shallow
2010-11-27T20:48:37.390Z,3.849,127.863,4.683056725,1.6,mwc,usp000hq7k,"Kepulauan Talaud, Indonesia",us,2010,11/27/2010,November,181.2722419,Indonesia,Asia,intermediate
2010-11-28T08:19:45.000Z,-34.672,-72.043,3.735285827,1.7,mwb,usp000hq8g,"Libertador General Bernardo O'Higgins, Chile",guc,2010,11/28/2010,November,200.33681,Chile,Americas,shallow
2010-11-28T14:49:22.920Z,-14.76,-71.429,4.734442522,1.6,mwc,usp000hq8y,central Peru,us,2010,11/28/2010,November,148.4131591,central Peru,Americas,intermediate
2010-11-28T16:47:39.360Z,-24.072,178.987,6.308826774,1.6,mb,usp000hq97,south of the Fiji Islands,us,2010,11/28/2010,November,164.0219073,south of the Fiji Islands,Oceania,deep
2010-11-28T17:03:18.790Z,1.371,-101.153,2.302585093,1.6,mwc,usp000hq98,Galapagos Triple Junction region,us,2010,11/28/2010,November,148.4131591,Galapagos Triple Junction region,Ocean,shallow
2010-11-28T19:45:18.830Z,-6.558,130.532,4.551769409,1.6,mwc,usp000hq9e,Banda Sea,us,2010,11/28/2010,November,148.4131591,Banda Sea,Ocean,intermediate
2010-11-29T01:37:12.690Z,-17.901,-13.715,2.302585093,1.6,mwc,usp000hq9n,southern Mid-Atlantic Ridge,us,2010,11/29/2010,November,148.4131591,southern Mid-Atlantic Ridge,Ocean,shallow
2010-11-29T18:47:12.000Z,1.25,-28.75,2.302585093,1.6,mwc,gcmt20101129184712,central Mid-Atlantic Ridge,gcmt,2010,11/29/2010,November,148.4131591,central Mid-Atlantic Ridge,Ocean,shallow
2010-11-29T19:57:53.880Z,-24.012,-66.712,5.204555987,1.6,mwc,usp000hqae,"Jujuy, Argentina",us,2010,11/29/2010,November,181.2722419,Argentina,Americas,intermediate
2010-11-29T20:11:50.070Z,-16.66,-174.219,4.74927053,1.6,mwc,usp000hqaf,Tonga,us,2010,11/29/2010,November,164.0219073,Tonga,Oceania,intermediate
2010-11-30T00:49:39.720Z,-17.738,-174.716,5.153869462,1.6,mwc,usp000hqan,Tonga,us,2010,11/30/2010,November,181.2722419,Tonga,Oceania,intermediate
2010-11-30T01:04:45.150Z,-57.084,-140.458,2.302585093,1.6,mwc,usp000hqap,Pacific-Antarctic Ridge,us,2010,11/30/2010,November,148.4131591,Pacific-Antarctic Ridge,Ocean,shallow
2010-11-30T03:24:40.180Z,28.349,139.187,6.152732695,1.9,mwc,usp000hqaw,"Bonin Islands, Japan region",us,2010,11/30/2010,November,897.8472917,Japan region,Asia,deep
2010-11-30T05:17:07.510Z,-21.27,-178.87,6.37927472,1.6,mb,usp000hqax,Fiji region,us,2010,11/30/2010,November,164.0219073,Fiji region,Oceania,deep
2010-11-30T08:39:56.920Z,29.775,90.329,2.302585093,1.7,mwc,usp000hqb2,eastern Xizang,us,2010,11/30/2010,November,200.33681,eastern Xizang,Ocean,shallow
2010-11-30T08:42:22.650Z,52.215,-169.506,2.890371758,1.7,mwc,usp000hqb3,"Fox Islands, Aleutian Islands, Alaska",us,2010,11/30/2010,November,244.6919323,Alaska,Ocean,shallow
2010-11-30T14:32:30.580Z,-28.243,-13.177,2.302585093,1.6,mwc,usp000hqbp,southern Mid-Atlantic Ridge,us,2010,11/30/2010,November,164.0219073,southern Mid-Atlantic Ridge,Ocean,shallow
2010-11-30T17:54:47.580Z,48.922,154.918,3.555348061,1.7,mwc,usp000hqbw,Kuril Islands,us,2010,11/30/2010,November,298.867401,Kuril Islands,Ocean,shallow
2010-11-30T21:19:44.360Z,-4.099,79.822,2.302585093,1.7,mwc,usp000hqc6,South Indian Ocean,us,2010,11/30/2010,November,200.33681,South Indian Ocean,Ocean,shallow
2010-11-30T22:02:58.240Z,48.882,154.839,4.028916757,1.6,mwc,usp000hqc7,Kuril Islands,us,2010,11/30/2010,November,148.4131591,Kuril Islands,Ocean,shallow
2010-12-01T00:09:45.330Z,-22.717,-174.858,4.050044303,1.6,mb,usp000hqcc,Tonga region,us,2010,12/1/2010,December,164.0219073,Tonga region,Oceania,shallow
2010-12-01T00:50:21.730Z,2.689,99.041,5.07579862,1.7,mwc,usp000hqcd,"northern Sumatra, Indonesia",us,2010,12/1/2010,December,270.4264074,Indonesia,Asia,intermediate
2010-12-01T16:01:27.440Z,-15.888,-178.956,2.721295428,1.8,mwc,usp000hqd4,Fiji region,us,2010,12/1/2010,December,445.8577701,Fiji region,Oceania,shallow
2010-12-02T02:51:34.640Z,-5.711,153.61,2.219203484,1.6,mwc,usp000hqdv,"New Ireland region, Papua New Guinea",us,2010,12/2/2010,December,181.2722419,Papua New Guinea,Oceania,shallow
2010-12-02T03:12:09.820Z,-6.001,149.977,3.496507561,1.9,mwb,usp000hqdx,"New Britain region, Papua New Guinea",us,2010,12/2/2010,December,735.0951892,Papua New Guinea,Oceania,shallow
2010-12-02T23:39:58.060Z,-49.21,120.603,2.302585093,1.7,mwc,usp000hqeu,western Indian-Antarctic Ridge,us,2010,12/2/2010,December,221.4064162,western Indian-Antarctic Ridge,Asia,shallow
2010-12-03T06:30:53.960Z,-18.22,-175.257,5.39997102,1.6,mwc,usp000hqf0,Tonga,us,2010,12/3/2010,December,181.2722419,Tonga,Oceania,intermediate
2010-12-04T05:57:54.150Z,-49.308,120.642,2.302585093,1.6,mwc,usp000hqg4,western Indian-Antarctic Ridge,us,2010,12/4/2010,December,148.4131591,western Indian-Antarctic Ridge,Asia,shallow
2010-12-04T08:28:12.140Z,-5.836,153.484,3.681351188,1.6,mb,usp000hqgb,"New Ireland region, Papua New Guinea",us,2010,12/4/2010,December,164.0219073,Papua New Guinea,Oceania,shallow
2010-12-04T12:55:11.370Z,-6.409,130.473,4.782479201,1.7,mwb,usp000hqgf,Banda Sea,us,2010,12/4/2010,December,221.4064162,Banda Sea,Ocean,intermediate
2010-12-04T20:02:41.000Z,52.051,-169.564,3.583518938,1.6,mwc,usp000hqgw,"Fox Islands, Aleutian Islands, Alaska",aeic,2010,12/4/2010,December,164.0219073,Alaska,Ocean,shallow
2010-12-04T23:56:23.590Z,25.433,-109.904,2.459588842,1.6,mwc,usp000hqhd,Gulf of California,us,2010,12/4/2010,December,148.4131591,Gulf of California,Ocean,shallow
2010-12-05T08:50:32.340Z,48.921,154.913,4.206184044,1.7,mwc,usp000hqj0,Kuril Islands,us,2010,12/5/2010,December,221.4064162,Kuril Islands,Ocean,shallow
2010-12-05T21:44:35.820Z,-36.231,-100.826,2.541601993,1.8,mwb,usp000hqjh,southeast of Easter Island,us,2010,12/5/2010,December,365.0374679,southeast of Easter Island,Ocean,shallow
2010-12-06T01:55:38.300Z,-8.912,127.081,3.117949906,1.6,mwc,usp000hqjt,East Timor region,us,2010,12/6/2010,December,164.0219073,East Timor region,Asia,shallow
2010-12-06T07:30:32.710Z,40.904,142.967,3.091042453,1.7,mwb,usp000hqjz,"near the east coast of Honshu, Japan",us,2010,12/6/2010,December,298.867401,Japan,Asia,shallow
2010-12-06T07:56:14.760Z,-3.781,100.16,3.555348061,1.6,mwc,usp000hqk2,"Kepulauan Mentawai region, Indonesia",us,2010,12/6/2010,December,164.0219073,Indonesia,Asia,shallow
2010-12-07T04:27:22.040Z,-57.932,-7.474,2.302585093,1.8,mwc,usp000hqm1,east of the South Sandwich Islands,us,2010,12/7/2010,December,365.0374679,east of the South Sandwich Islands,Ocean,shallow
2010-12-07T05:31:03.850Z,-58.019,-7.503,2.302585093,1.7,mwc,usp000hqm2,east of the South Sandwich Islands,us,2010,12/7/2010,December,298.867401,east of the South Sandwich Islands,Ocean,shallow
2010-12-07T09:38:32.280Z,-55.784,-26.709,3.691376334,1.6,mwc,usp000hqm8,South Sandwich Islands region,us,2010,12/7/2010,December,148.4131591,South Sandwich Islands region,Ocean,shallow
2010-12-07T18:09:51.320Z,54.316,169.022,2.341805806,1.7,mwc,usp000hqmm,"Komandorskiye Ostrova, Russia region",us,2010,12/7/2010,December,221.4064162,Russia region,Europe,shallow
2010-12-07T18:17:39.850Z,54.356,169.128,2.564949357,1.8,mwb,usp000hqmn,"Komandorskiye Ostrova, Russia region",us,2010,12/7/2010,December,330.2995599,Russia region,Europe,shallow
2010-12-07T22:27:11.960Z,-15.19,-173.93,3.873282177,1.7,mb,usp000hqmx,Tonga,us,2010,12/7/2010,December,200.33681,Tonga,Oceania,shallow
2010-12-08T05:08:07.540Z,-20.854,-175.415,4.077537444,1.6,mb,usp000hqnc,Tonga,us,2010,12/8/2010,December,148.4131591,Tonga,Oceania,shallow
2010-12-08T05:24:35.260Z,-56.412,-25.741,3.380994674,1.8,mwc,usp000hqnd,South Sandwich Islands region,us,2010,12/8/2010,December,544.5719101,South Sandwich Islands region,Ocean,shallow
2010-12-08T05:46:08.360Z,-56.424,-25.524,3.234749174,1.6,mb,usp000hqnf,South Sandwich Islands region,us,2010,12/8/2010,December,148.4131591,South Sandwich Islands region,Ocean,shallow
2010-12-08T05:49:51.400Z,-56.398,-25.573,3.484312288,1.7,mb,usp000hqng,South Sandwich Islands region,us,2010,12/8/2010,December,200.33681,South Sandwich Islands region,Ocean,shallow
2010-12-08T06:47:15.880Z,7.481,126.505,3.972176928,1.8,mwc,usp000hqnh,"Mindanao, Philippines",us,2010,12/8/2010,December,365.0374679,Philippines,Asia,shallow
2010-12-08T08:21:33.530Z,39.358,72.86,2.302585093,1.7,mwc,usp000hqnn,Kyrgyzstan,us,2010,12/8/2010,December,244.6919323,Kyrgyzstan,Asia,shallow
2010-12-08T09:18:47.610Z,-32.255,-179.532,3.608211551,1.7,mwc,usp000hqnq,south of the Kermadec Islands,us,2010,12/8/2010,December,221.4064162,south of the Kermadec Islands,Ocean,shallow
2010-12-08T11:09:24.860Z,-30.993,-177.78,3.261935314,1.6,mwc,usp000hqp0,"Kermadec Islands, New Zealand",us,2010,12/8/2010,December,148.4131591,New Zealand,Oceania,shallow
2010-12-08T14:41:25.670Z,-22.468,-176.291,4.984975547,1.6,mb,usp000hqp9,south of the Fiji Islands,us,2010,12/8/2010,December,181.2722419,south of the Fiji Islands,Oceania,intermediate
2010-12-08T15:31:05.820Z,-6.686,129.898,5.146912912,1.7,mwb,usp000hqpa,Banda Sea,us,2010,12/8/2010,December,244.6919323,Banda Sea,Ocean,intermediate
2010-12-08T16:05:08.960Z,-56.253,-25.388,2.302585093,1.6,mb,usp000hqpd,South Sandwich Islands region,us,2010,12/8/2010,December,148.4131591,South Sandwich Islands region,Ocean,shallow
2010-12-08T16:06:09.750Z,-56.338,-25.415,2.302585093,1.6,mb,usp000hqpe,South Sandwich Islands region,us,2010,12/8/2010,December,148.4131591,South Sandwich Islands region,Ocean,shallow
2010-12-08T17:18:58.350Z,-19.862,-174.413,2.879198457,1.6,mb,usp000hqpj,Tonga,us,2010,12/8/2010,December,164.0219073,Tonga,Oceania,shallow
2010-12-08T18:10:58.710Z,-56.397,-25.477,3.17805383,1.6,mwc,usp000hqpm,South Sandwich Islands region,us,2010,12/8/2010,December,148.4131591,South Sandwich Islands region,Ocean,shallow
2010-12-08T19:05:44.560Z,-56.339,-25.515,3.407841924,1.6,mwc,usp000hqpq,South Sandwich Islands region,us,2010,12/8/2010,December,148.4131591,South Sandwich Islands region,Ocean,shallow
2010-12-09T04:04:06.540Z,-7.148,125.124,6.28692876,1.6,mb,usp000hqq9,"Kepulauan Barat Daya, Indonesia",us,2010,12/9/2010,December,148.4131591,Indonesia,Asia,deep
2010-12-09T14:40:07.910Z,-56.4,-25.725,2.302585093,1.7,mwc,usp000hqqq,South Sandwich Islands region,us,2010,12/9/2010,December,221.4064162,South Sandwich Islands region,Ocean,shallow
2010-12-09T23:17:32.990Z,31.53,70.083,2.646174797,1.7,mwc,usp000hqr4,Pakistan,us,2010,12/9/2010,December,221.4064162,Pakistan,Asia,shallow
2010-12-10T09:23:08.680Z,-20.317,-177.961,6.324717321,1.6,mwc,usp000hqrf,Fiji region,us,2010,12/10/2010,December,181.2722419,Fiji region,Oceania,deep
2010-12-10T10:13:43.410Z,-37.372,78.078,2.302585093,1.6,mwc,usp000hqrh,Mid-Indian Ridge,us,2010,12/10/2010,December,181.2722419,Mid-Indian Ridge,Asia,shallow
2010-12-10T14:59:11.470Z,-62.897,165.947,2.302585093,1.7,mwc,usp000hqrp,Balleny Islands region,us,2010,12/10/2010,December,200.33681,Balleny Islands region,Ocean,shallow
2010-12-10T17:48:21.500Z,23.863,-45.733,2.302585093,1.7,mwc,usp000hqrv,northern Mid-Atlantic Ridge,us,2010,12/10/2010,December,244.6919323,northern Mid-Atlantic Ridge,Ocean,shallow
2010-12-11T07:23:17.550Z,-6.064,148.554,4.338597077,1.6,mwc,usp000hqst,"New Britain region, Papua New Guinea",us,2010,12/11/2010,December,164.0219073,Papua New Guinea,Oceania,intermediate
2010-12-11T07:58:43.170Z,0.257,122.031,5.347107531,1.6,mb,usp000hqsu,"Minahasa, Sulawesi, Indonesia",us,2010,12/11/2010,December,164.0219073,Indonesia,Asia,intermediate
2010-12-11T10:49:59.280Z,52.88,162.382,3.46885603,1.6,mwc,usp000hqsx,"off the east coast of the Kamchatka Peninsula, Russia",us,2010,12/11/2010,December,148.4131591,Russia,Europe,shallow
2010-12-11T13:43:20.570Z,-21.811,-179.353,6.398927658,1.7,mwb,usp000hqt3,Fiji region,us,2010,12/11/2010,December,270.4264074,Fiji region,Oceania,deep
2010-12-11T14:06:25.480Z,11.927,43.983,2.302585093,1.6,mwc,usp000hqt7,Djibouti region,us,2010,12/11/2010,December,148.4131591,Djibouti region,Africa,shallow
2010-12-11T15:34:30.290Z,30.424,69.462,3.33220451,1.6,mwc,usp000hqt8,Pakistan,us,2010,12/11/2010,December,148.4131591,Pakistan,Asia,shallow
2010-12-11T17:13:32.120Z,-25.311,-176.314,3.157000421,1.6,mb,usp000hqt9,south of the Fiji Islands,us,2010,12/11/2010,December,148.4131591,south of the Fiji Islands,Oceania,shallow
2010-12-11T20:35:02.600Z,-56.83,-25.411,3.839452313,1.6,mb,usp000hqtk,South Sandwich Islands region,us,2010,12/11/2010,December,148.4131591,South Sandwich Islands region,Ocean,shallow
2010-12-11T22:11:06.350Z,-3.456,146.016,2.701361213,1.6,mwc,usp000hqtr,Bismarck Sea,us,2010,12/11/2010,December,164.0219073,Bismarck Sea,Ocean,shallow
2010-12-12T05:58:42.830Z,-5.558,149.847,3.555348061,1.6,mb,usp000hque,"New Britain region, Papua New Guinea",us,2010,12/12/2010,December,148.4131591,Papua New Guinea,Oceania,shallow
2010-12-12T12:08:57.960Z,32.344,69.661,3.981549068,1.6,mb,usp000hqum,Afghanistan-Pakistan border region,us,2010,12/12/2010,December,148.4131591,Afghanistan-Pakistan border region,Ocean,shallow
2010-12-12T14:53:10.520Z,-6.366,150.265,3.226843995,1.7,mwc,usp000hquq,"New Britain region, Papua New Guinea",us,2010,12/12/2010,December,221.4064162,Papua New Guinea,Oceania,shallow
2010-12-12T14:54:27.140Z,-6.297,150.352,2.302585093,1.6,mb,usp000hqur,"New Britain region, Papua New Guinea",us,2010,12/12/2010,December,181.2722419,Papua New Guinea,Oceania,shallow
2010-12-12T15:40:57.210Z,-6.263,150.388,2.302585093,1.6,mwc,usp000hquw,"New Britain region, Papua New Guinea",us,2010,12/12/2010,December,181.2722419,Papua New Guinea,Oceania,shallow
2010-12-12T15:59:19.660Z,-5.971,117.707,3.437207819,1.7,mwc,usp000hquy,Java Sea,us,2010,12/12/2010,December,221.4064162,Java Sea,Ocean,shallow
2010-12-12T17:50:36.820Z,-28.098,-177.106,3.555348061,1.7,mwc,usp000hqv3,Kermadec Islands region,us,2010,12/12/2010,December,270.4264074,Kermadec Islands region,Ocean,shallow
2010-12-13T01:14:42.320Z,-6.534,155.647,4.911183215,1.8,mwc,usp000hqvf,"Bougainville region, Papua New Guinea",us,2010,12/13/2010,December,492.7490411,Papua New Guinea,Oceania,intermediate
2010-12-13T05:19:47.650Z,27.478,129.319,3.384390263,1.6,mwr,usp000hqvm,"Ryukyu Islands, Japan",us,2010,12/13/2010,December,148.4131591,Japan,Asia,shallow
2010-12-13T08:56:47.060Z,-18.442,-174.624,4.691347882,1.6,mb,usp000hqvu,Tonga,us,2010,12/13/2010,December,164.0219073,Tonga,Oceania,intermediate
2010-12-13T09:18:32.360Z,-6.259,104.008,3.756538103,1.7,mwc,usp000hqvw,"Sunda Strait, Indonesia",us,2010,12/13/2010,December,298.867401,Indonesia,Asia,shallow
2010-12-13T09:44:53.180Z,39.419,-29.615,2.302585093,1.6,mb,usp000hqvz,"Azores Islands, Portugal",us,2010,12/13/2010,December,148.4131591,Portugal,Europe,shallow
2010-12-13T13:30:50.180Z,-8.092,119.812,5.253320001,1.7,mwc,usp000hqw1,"Flores region, Indonesia",us,2010,12/13/2010,December,221.4064162,Indonesia,Asia,intermediate
2010-12-13T18:51:05.360Z,-33.989,-73.08,3.377587516,1.6,mwc,usp000hqw6,"off the coast of Valparaiso, Chile",us,2010,12/13/2010,December,181.2722419,Chile,Americas,shallow
2010-12-14T01:16:18.820Z,-32.339,-179.565,2.48490665,1.7,mwc,usp000hqwf,south of the Kermadec Islands,us,2010,12/14/2010,December,200.33681,south of the Kermadec Islands,Ocean,shallow
2010-12-14T14:33:27.220Z,52.175,-169.412,3.430756184,1.7,mwc,usp000hqx5,"Fox Islands, Aleutian Islands, Alaska",us,2010,12/14/2010,December,200.33681,Alaska,Ocean,shallow
2010-12-14T17:06:03.600Z,52.001,-169.351,2.58021683,1.6,mwc,usp000hqxe,"Fox Islands, Aleutian Islands, Alaska",aeic,2010,12/14/2010,December,148.4131591,Alaska,Ocean,shallow
2010-12-14T19:11:41.480Z,3.824,-32.563,2.302585093,1.6,mb,usp000hqxm,central Mid-Atlantic Ridge,us,2010,12/14/2010,December,148.4131591,central Mid-Atlantic Ridge,Ocean,shallow
2010-12-14T21:14:14.970Z,-23.061,-114.407,2.302585093,1.6,mwc,usp000hqxq,Easter Island region,us,2010,12/14/2010,December,148.4131591,Easter Island region,Ocean,shallow
2010-12-15T04:23:03.670Z,-37.31,78.169,2.302585093,1.7,mwc,usp000hqy2,Mid-Indian Ridge,us,2010,12/15/2010,December,200.33681,Mid-Indian Ridge,Asia,shallow
2010-12-15T11:29:30.840Z,-7.268,128.786,4.904533763,1.8,mwc,usp000hqyf,"Kepulauan Barat Daya, Indonesia",us,2010,12/15/2010,December,403.4287935,Indonesia,Asia,intermediate
2010-12-15T12:03:33.620Z,-26.781,178.607,6.444925853,1.6,mb,usp000hqyg,south of the Fiji Islands,us,2010,12/15/2010,December,148.4131591,south of the Fiji Islands,Oceania,deep
2010-12-15T14:38:52.450Z,53.918,158.366,5.253320001,1.6,mwc,usp000hqyp,"near the east coast of the Kamchatka Peninsula, Russia",us,2010,12/15/2010,December,148.4131591,Russia,Europe,intermediate
2010-12-15T18:22:23.540Z,-17.679,-69.143,4.917056947,1.6,mwc,usp000hqyu,"La Paz, Bolivia",us,2010,12/15/2010,December,164.0219073,Bolivia,Americas,intermediate
2010-12-16T02:10:23.640Z,-30.365,-178.024,3.572345638,1.6,mwb,usp000hqza,"Kermadec Islands, New Zealand",us,2010,12/16/2010,December,181.2722419,New Zealand,Oceania,shallow
2010-12-16T07:11:58.440Z,-10.786,-73.459,4.732683506,1.7,mwc,usp000hqzj,central Peru,us,2010,12/16/2010,December,200.33681,central Peru,Americas,intermediate
2010-12-16T14:03:06.420Z,-22.517,169.51,3.869115504,1.6,mwc,usp000hqzt,southeast of the Loyalty Islands,us,2010,12/16/2010,December,148.4131591,southeast of the Loyalty Islands,Ocean,shallow
2010-12-16T18:26:05.370Z,-6.324,149.315,4.009149716,1.6,mwc,usp000hr00,"New Britain region, Papua New Guinea",us,2010,12/16/2010,December,148.4131591,Papua New Guinea,Oceania,shallow
2010-12-16T21:42:59.140Z,-3.105,129.735,3.862832761,1.6,mb,usp000hr05,"Seram, Indonesia",us,2010,12/16/2010,December,148.4131591,Indonesia,Asia,shallow
2010-12-17T00:11:30.150Z,-56.535,147.031,2.302585093,1.6,mwc,usp000hr0b,west of Macquarie Island,us,2010,12/17/2010,December,148.4131591,west of Macquarie Island,Ocean,shallow
2010-12-17T04:12:12.490Z,19.517,-108.947,2.302585093,1.7,mwc,usp000hr0m,Revilla Gigedo Islands region,us,2010,12/17/2010,December,200.33681,Revilla Gigedo Islands region,Ocean,shallow
2010-12-17T12:42:02.720Z,-55.256,-129.917,2.302585093,1.7,mwc,usp000hr16,Pacific-Antarctic Ridge,us,2010,12/17/2010,December,221.4064162,Pacific-Antarctic Ridge,Ocean,shallow
2010-12-17T13:22:45.380Z,-6.48,129.996,5.042779747,1.7,mwc,usp000hr19,Banda Sea,us,2010,12/17/2010,December,244.6919323,Banda Sea,Ocean,intermediate
2010-12-17T22:14:26.690Z,-8.501,-71.46,6.342473469,1.6,mwc,usp000hr21,"Acre, Brazil",us,2010,12/17/2010,December,181.2722419,Brazil,Americas,deep
2010-12-18T05:06:21.690Z,10.409,126.156,2.63905733,1.7,mwc,usp000hr2z,Philippine Islands region,us,2010,12/18/2010,December,270.4264074,Philippine Islands region,Ocean,shallow
2010-12-18T06:05:41.500Z,37.28,20.22,3.17805383,1.6,mb,usp000hr32,Ionian Sea,ath,2010,12/18/2010,December,148.4131591,Ionian Sea,Ocean,shallow
2010-12-18T06:11:46.860Z,10.399,126.08,2.302585093,1.6,mwc,usp000hr34,Philippine Islands region,us,2010,12/18/2010,December,148.4131591,Philippine Islands region,Ocean,shallow
